country,city,standardConnector,connectorType,durationCharge,durationSession,energy,tariff,cost,meanPower,maxPower,startDate,startTimestamp,weekDayStart,yearStart,hourStart,minuteStart,endDate,endTimestamp,weekDayEnd,yearEnd,hourEnd,minuteEnd,anomaly,class
France,Paris,CHAdeMO,Rapid,0.64,0.63,6.03,0.38,2.29,9.422,12,21/05/2017 01:25:00+0200,1495322700.0,6,2017.0,1,25,21/05/2017 02:03:00+0200,1495324980.0,6,2017.0,2,3,0,Normal
France,Paris,CHAdeMO,Rapid,0.9,0.9,10.614,1.15,12.21,11.793,12,21/05/2017 13:26:00+0200,1495365960.0,6,2017.0,13,26,21/05/2017 14:20:00+0200,1495369200.0,6,2017.0,14,20,0,Normal
France,Paris,CHAdeMO,Rapid,0.81,0.82,8.139,0.58,4.72,10.048,12,22/05/2017 00:34:00+0200,1495406040.0,0,2017.0,0,34,22/05/2017 01:23:00+0200,1495408980.0,0,2017.0,1,23,0,Normal
France,Paris,CHAdeMO,Rapid,0.85,0.85,8.796,1.29,11.35,10.348,32,10/05/2017 21:21:00+0200,1494444060.0,2,2017.0,21,21,10/05/2017 22:12:00+0200,1494447120.0,2,2017.0,22,12,0,Normal
France,Paris,CHAdeMO,Rapid,0.36,0.37,3.39,0.0,0.0,9.417,32,10/05/2017 09:09:00+0200,1494400140.0,2,2017.0,9,9,10/05/2017 09:31:00+0200,1494401460.0,2,2017.0,9,31,0,Normal
France,Paris,CHAdeMO,Rapid,0.17,0.17,2.115,0.98,2.07,12.441,12,24/05/2017 17:40:00+0200,1495640400.0,2,2017.0,17,40,24/05/2017 17:50:00+0200,1495641000.0,2,2017.0,17,50,0,Normal
France,Paris,CHAdeMO,Rapid,0.62,0.62,6.027,1.23,7.41,9.721,32,09/05/2017 11:27:00+0200,1494322020.0,1,2017.0,11,27,09/05/2017 12:04:00+0200,1494324240.0,1,2017.0,12,4,0,Normal
France,Paris,CHAdeMO,Rapid,0.78,0.78,7.248,0.0,0.0,9.292,32,08/05/2017 16:18:00+0200,1494253080.0,0,2017.0,16,18,08/05/2017 17:05:00+0200,1494255900.0,0,2017.0,17,5,0,Normal
France,Paris,CHAdeMO,Rapid,0.31,0.3,4.632,0.38,1.76,14.942,12,27/05/2017 16:05:00+0200,1495893900.0,5,2017.0,16,5,27/05/2017 16:23:00+0200,1495894980.0,5,2017.0,16,23,0,Normal
France,Paris,CHAdeMO,Rapid,0.44,0.43,4.341,1.19,5.17,9.866,12,12/05/2017 11:37:00+0200,1494581820.0,4,2017.0,11,37,12/05/2017 12:03:00+0200,1494583380.0,4,2017.0,12,3,0,Normal
France,Paris,CHAdeMO,Rapid,0.58,0.58,6.18,0.0,0.0,10.655,32,04/05/2017 20:16:00+0200,1493921760.0,3,2017.0,20,16,04/05/2017 20:51:00+0200,1493923860.0,3,2017.0,20,51,0,Normal
France,Paris,CCS,Rapid,2.97,2.98,28.692,0.0,0.0,9.661,31,12/05/2017 09:01:00+0200,1494572460.0,4,2017.0,9,1,12/05/2017 12:00:00+0200,1494583200.0,4,2017.0,12,0,0,Normal
France,Paris,TE,Rapid,2.4,2.4,3.784,0.79,2.99,1.577,21,12/05/2017 20:01:00+0200,1494612060.0,4,2017.0,20,1,12/05/2017 22:25:00+0200,1494620700.0,4,2017.0,22,25,0,Normal
France,Paris,TE,Rapid,0.91,0.9,2.077,0.0,0.0,2.282,15,23/05/2017 07:19:00+0200,1495516740.0,1,2017.0,7,19,23/05/2017 08:13:00+0200,1495519980.0,1,2017.0,8,13,0,Normal
France,Paris,T3,Rapid,1.03,1.03,8.84,0.0,0.0,8.583,14,09/05/2017 08:52:00+0200,1494312720.0,1,2017.0,8,52,09/05/2017 09:54:00+0200,1494316440.0,1,2017.0,9,54,0,Normal
France,Paris,T3,Rapid,0.62,0.62,2.245,0.0,0.0,3.621,14,11/05/2017 12:20:00+0200,1494498000.0,3,2017.0,12,20,11/05/2017 12:57:00+0200,1494500220.0,3,2017.0,12,57,0,Normal
France,Paris,TE,Rapid,4.25,4.25,8.089,0.0,0.0,1.903,15,09/05/2017 12:49:00+0200,1494326940.0,1,2017.0,12,49,09/05/2017 17:04:00+0200,1494342240.0,1,2017.0,17,4,0,Normal
France,Paris,CCS,Rapid,0.73,0.72,10.008,0.55,5.5,13.71,11,30/05/2017 08:19:00+0200,1496125140.0,1,2017.0,8,19,30/05/2017 09:02:00+0200,1496127720.0,1,2017.0,9,2,0,Normal
France,Paris,CHAdeMO,Rapid,0.65,0.65,7.758,0.46,3.57,11.935,12,28/05/2017 01:48:00+0200,1495928880.0,6,2017.0,1,48,28/05/2017 02:27:00+0200,1495931220.0,6,2017.0,2,27,0,Normal
France,Paris,CHAdeMO,Rapid,0.75,0.75,10.026,0.0,0.0,13.368,12,29/05/2017 01:08:00+0200,1496012880.0,0,2017.0,1,8,29/05/2017 01:53:00+0200,1496015580.0,0,2017.0,1,53,0,Normal
France,Paris,T2,Rapid,0.91,0.9,17.306,0.0,0.0,19.018,13,30/05/2017 11:27:00+0200,1496136420.0,1,2017.0,11,27,30/05/2017 12:21:00+0200,1496139660.0,1,2017.0,12,21,0,Normal
France,Paris,T3,Rapid,0.28,0.28,5.166,0.0,0.0,18.45,14,30/05/2017 18:42:00+0200,1496162520.0,1,2017.0,18,42,30/05/2017 18:59:00+0200,1496163540.0,1,2017.0,18,59,0,Normal
France,Paris,TE,Rapid,5.72,5.72,12.145,0.0,0.0,2.123,21,28/05/2017 20:09:00+0200,1495994940.0,6,2017.0,20,9,29/05/2017 01:52:00+0200,1496015520.0,0,2017.0,1,52,0,Normal
France,Paris,TE,Rapid,0.87,0.87,1.643,0.0,0.0,1.889,21,12/05/2017 19:07:00+0200,1494608820.0,4,2017.0,19,7,12/05/2017 19:59:00+0200,1494611940.0,4,2017.0,19,59,0,Normal
France,Paris,TE,Rapid,2.45,2.45,5.686,0.66,3.75,2.321,21,10/05/2017 20:09:00+0200,1494439740.0,2,2017.0,20,9,10/05/2017 22:36:00+0200,1494448560.0,2,2017.0,22,36,0,Normal
France,Paris,CHAdeMO,Rapid,0.54,0.53,5.007,1.25,6.26,9.272,32,12/05/2017 18:40:00+0200,1494607200.0,4,2017.0,18,40,12/05/2017 19:12:00+0200,1494609120.0,4,2017.0,19,12,0,Normal
France,Paris,T3,Rapid,0.98,0.98,20.732,0.0,0.0,21.155,14,01/05/2017 14:26:00+0200,1493641560.0,0,2017.0,14,26,01/05/2017 15:25:00+0200,1493645100.0,0,2017.0,15,25,0,Normal
France,Paris,CHAdeMO,Rapid,0.23,0.23,4.077,0.0,0.0,17.726,12,25/05/2017 18:39:00+0200,1495730340.0,3,2017.0,18,39,25/05/2017 18:53:00+0200,1495731180.0,3,2017.0,18,53,0,Normal
France,Paris,TE,Rapid,0.63,0.63,1.417,0.78,1.11,2.249,35,05/05/2017 20:29:00+0200,1494008940.0,4,2017.0,20,29,05/05/2017 21:07:00+0200,1494011220.0,4,2017.0,21,7,0,Normal
France,Paris,TE,Rapid,7.63,7.63,17.143,0.0,0.0,2.247,15,22/05/2017 23:02:00+0200,1495486920.0,0,2017.0,23,2,23/05/2017 06:40:00+0200,1495514400.0,1,2017.0,6,40,0,Normal
France,Paris,CCS,Rapid,0.95,0.95,10.602,0.0,0.0,11.16,31,22/05/2017 14:46:00+0200,1495457160.0,0,2017.0,14,46,22/05/2017 15:43:00+0200,1495460580.0,0,2017.0,15,43,0,Normal
France,Paris,CHAdeMO,Rapid,0.48,0.48,8.841,0.4,3.54,18.419,32,02/05/2017 17:02:00+0200,1493737320.0,1,2017.0,17,2,02/05/2017 17:31:00+0200,1493739060.0,1,2017.0,17,31,0,Normal
France,Paris,CHAdeMO,Rapid,0.57,0.57,6.048,0.0,0.0,10.611,32,11/05/2017 12:58:00+0200,1494500280.0,3,2017.0,12,58,11/05/2017 13:32:00+0200,1494502320.0,3,2017.0,13,32,0,Normal
France,Paris,CHAdeMO,Rapid,0.61,0.62,5.952,0.23,1.37,9.757,32,10/05/2017 14:22:00+0200,1494418920.0,2,2017.0,14,22,10/05/2017 14:59:00+0200,1494421140.0,2,2017.0,14,59,0,Normal
France,Paris,CHAdeMO,Rapid,0.58,0.58,6.168,0.5,3.08,10.634,32,10/05/2017 11:21:00+0200,1494408060.0,2,2017.0,11,21,10/05/2017 11:56:00+0200,1494410160.0,2,2017.0,11,56,0,Normal
France,Paris,CHAdeMO,Rapid,0.55,0.55,6.186,0.0,0.0,11.247,32,09/05/2017 17:10:00+0200,1494342600.0,1,2017.0,17,10,09/05/2017 17:43:00+0200,1494344580.0,1,2017.0,17,43,0,Normal
France,Paris,TE,Rapid,8.88,8.88,20.295,0.3,6.09,2.285,21,23/05/2017 22:30:00+0200,1495571400.0,1,2017.0,22,30,24/05/2017 07:23:00+0200,1495603380.0,2,2017.0,7,23,0,Normal
France,Paris,T2,Rapid,2.42,2.42,35.407,0.0,0.0,14.631,13,06/05/2017 14:07:00+0200,1494072420.0,5,2017.0,14,7,06/05/2017 16:32:00+0200,1494081120.0,5,2017.0,16,32,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,1.06,0.0,0.0,32,04/05/2017 12:51:00+0200,1493895060.0,3,2017.0,12,51,04/05/2017 12:53:00+0200,1493895180.0,3,2017.0,12,53,0,Normal
France,Paris,TE,Rapid,6.82,6.83,16.232,1.08,17.53,2.38,21,25/05/2017 01:04:00+0200,1495667040.0,3,2017.0,1,4,25/05/2017 07:54:00+0200,1495691640.0,3,2017.0,7,54,0,Normal
France,Paris,CHAdeMO,Rapid,0.92,0.92,17.019,0.0,0.0,18.499,12,04/05/2017 12:43:00+0200,1493894580.0,3,2017.0,12,43,04/05/2017 13:38:00+0200,1493897880.0,3,2017.0,13,38,0,Normal
France,Paris,T3,Rapid,0.7,0.7,12.778,0.13,1.66,18.254,14,16/05/2017 16:47:00+0200,1494946020.0,1,2017.0,16,47,16/05/2017 17:29:00+0200,1494948540.0,1,2017.0,17,29,0,Normal
France,Paris,CHAdeMO,Rapid,0.52,0.53,5.886,0.0,0.0,11.319,32,24/05/2017 15:18:00+0200,1495631880.0,2,2017.0,15,18,24/05/2017 15:50:00+0200,1495633800.0,2,2017.0,15,50,0,Normal
France,Paris,TE,Rapid,6.84,6.83,16.301,0.0,0.0,2.383,21,26/05/2017 00:58:00+0200,1495753080.0,4,2017.0,0,58,26/05/2017 07:48:00+0200,1495777680.0,4,2017.0,7,48,0,Normal
France,Paris,CHAdeMO,Rapid,0.55,0.55,5.307,0.24,1.27,9.649,32,04/05/2017 12:53:00+0200,1493895180.0,3,2017.0,12,53,04/05/2017 13:26:00+0200,1493897160.0,3,2017.0,13,26,0,Normal
France,Paris,T3,Rapid,0.92,0.93,19.87,0.98,19.47,21.598,34,26/05/2017 17:51:00+0200,1495813860.0,4,2017.0,17,51,26/05/2017 18:47:00+0200,1495817220.0,4,2017.0,18,47,0,Normal
France,Paris,CHAdeMO,Rapid,0.86,0.87,9.63,0.0,0.0,11.198,32,22/05/2017 12:34:00+0200,1495449240.0,0,2017.0,12,34,22/05/2017 13:26:00+0200,1495452360.0,0,2017.0,13,26,0,Normal
France,Paris,T3,Rapid,0.06,0.05,0.0,0.67,0.0,0.0,14,22/05/2017 21:36:00+0200,1495481760.0,0,2017.0,21,36,22/05/2017 21:39:00+0200,1495481940.0,0,2017.0,21,39,0,Normal
France,Paris,CHAdeMO,Rapid,0.04,0.03,0.0,0.51,0.0,0.0,32,05/05/2017 14:25:00+0200,1493987100.0,4,2017.0,14,25,05/05/2017 14:27:00+0200,1493987220.0,4,2017.0,14,27,0,Normal
France,Paris,CHAdeMO,Rapid,0.79,0.8,8.901,0.13,1.16,11.267,32,08/05/2017 18:08:00+0200,1494259680.0,0,2017.0,18,8,08/05/2017 18:56:00+0200,1494262560.0,0,2017.0,18,56,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.0,0.0,0.0,32,08/05/2017 18:06:00+0200,1494259560.0,0,2017.0,18,6,08/05/2017 18:08:00+0200,1494259680.0,0,2017.0,18,8,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.0,0.0,0.28,0.0,0.0,32,08/05/2017 15:40:00+0200,1494250800.0,0,2017.0,15,40,08/05/2017 15:40:00+0200,1494250800.0,0,2017.0,15,40,0,Normal
France,Paris,TE,Rapid,0.66,0.67,1.872,0.2,0.37,2.836,35,24/05/2017 18:59:00+0200,1495645140.0,2,2017.0,18,59,24/05/2017 19:39:00+0200,1495647540.0,2,2017.0,19,39,0,Normal
France,Paris,TE,Rapid,0.72,0.72,1.576,0.71,1.12,2.189,35,24/05/2017 12:10:00+0200,1495620600.0,2,2017.0,12,10,24/05/2017 12:53:00+0200,1495623180.0,2,2017.0,12,53,0,Normal
France,Paris,CHAdeMO,Rapid,0.59,0.6,6.471,0.99,6.41,10.968,32,08/05/2017 14:24:00+0200,1494246240.0,0,2017.0,14,24,08/05/2017 15:00:00+0200,1494248400.0,0,2017.0,15,0,0,Normal
France,Paris,TE,Rapid,0.02,0.03,0.0,0.0,0.0,0.0,21,06/05/2017 20:19:00+0200,1494094740.0,5,2017.0,20,19,06/05/2017 20:21:00+0200,1494094860.0,5,2017.0,20,21,0,Normal
France,Paris,T2,Rapid,0.34,0.35,2.617,0.0,0.0,7.697,13,20/05/2017 18:52:00+0200,1495299120.0,5,2017.0,18,52,20/05/2017 19:13:00+0200,1495300380.0,5,2017.0,19,13,0,Normal
France,Paris,CHAdeMO,Rapid,0.53,0.53,5.811,0.18,1.05,10.964,32,07/05/2017 01:25:00+0200,1494113100.0,6,2017.0,1,25,07/05/2017 01:57:00+0200,1494115020.0,6,2017.0,1,57,0,Normal
France,Paris,CCS,Rapid,0.85,0.85,9.609,0.37,3.56,11.305,31,08/05/2017 10:42:00+0200,1494232920.0,0,2017.0,10,42,08/05/2017 11:33:00+0200,1494235980.0,0,2017.0,11,33,0,Normal
France,Paris,TE,Rapid,4.02,4.03,9.458,0.0,0.0,2.353,21,13/05/2017 20:17:00+0200,1494699420.0,5,2017.0,20,17,14/05/2017 00:19:00+0200,1494713940.0,6,2017.0,0,19,0,Normal
France,Paris,TE,Rapid,6.17,6.15,14.69,0.0,0.0,2.381,21,13/05/2017 01:47:00+0200,1494632820.0,5,2017.0,1,47,13/05/2017 07:56:00+0200,1494654960.0,5,2017.0,7,56,0,Normal
France,Paris,TE,Rapid,3.18,3.18,8.345,0.0,0.0,2.624,21,10/05/2017 20:13:00+0200,1494439980.0,2,2017.0,20,13,10/05/2017 23:24:00+0200,1494451440.0,2,2017.0,23,24,0,Normal
France,Paris,TE,Rapid,7.13,7.12,16.89,0.0,0.0,2.369,21,10/05/2017 00:44:00+0200,1494369840.0,2,2017.0,0,44,10/05/2017 07:51:00+0200,1494395460.0,2,2017.0,7,51,0,Normal
France,Paris,TE,Rapid,1.93,1.92,1.284,0.11,0.14,0.665,21,09/05/2017 08:55:00+0200,1494312900.0,1,2017.0,8,55,09/05/2017 10:50:00+0200,1494319800.0,1,2017.0,10,50,0,Normal
France,Paris,TE,Rapid,0.02,0.03,0.001,1.04,0.0,0.05,21,09/05/2017 08:53:00+0200,1494312780.0,1,2017.0,8,53,09/05/2017 08:55:00+0200,1494312900.0,1,2017.0,8,55,0,Normal
France,Paris,CHAdeMO,Rapid,0.57,0.57,10.53,1.08,11.37,18.474,12,08/05/2017 14:56:00+0200,1494248160.0,0,2017.0,14,56,08/05/2017 15:30:00+0200,1494250200.0,0,2017.0,15,30,0,Normal
France,Paris,CHAdeMO,Rapid,0.97,0.97,19.224,0.0,0.0,19.819,12,08/05/2017 15:49:00+0200,1494251340.0,0,2017.0,15,49,08/05/2017 16:47:00+0200,1494254820.0,0,2017.0,16,47,0,Normal
France,Paris,CHAdeMO,Rapid,0.77,0.78,15.402,0.69,10.63,20.003,12,08/05/2017 17:08:00+0200,1494256080.0,0,2017.0,17,8,08/05/2017 17:55:00+0200,1494258900.0,0,2017.0,17,55,0,Normal
France,Paris,CHAdeMO,Rapid,0.24,0.23,4.296,0.0,0.0,17.9,12,13/05/2017 07:55:00+0200,1494654900.0,5,2017.0,7,55,13/05/2017 08:09:00+0200,1494655740.0,5,2017.0,8,9,0,Normal
France,Paris,TE,Rapid,5.79,5.8,13.766,0.0,0.0,2.378,21,07/05/2017 19:09:00+0200,1494176940.0,6,2017.0,19,9,08/05/2017 00:57:00+0200,1494197820.0,0,2017.0,0,57,0,Normal
France,Paris,T2,Rapid,0.31,0.32,0.972,0.0,0.0,3.135,13,08/05/2017 11:23:00+0200,1494235380.0,0,2017.0,11,23,08/05/2017 11:42:00+0200,1494236520.0,0,2017.0,11,42,0,Normal
France,Paris,T2,Rapid,1.21,1.2,26.578,0.0,0.0,21.965,13,09/05/2017 09:42:00+0200,1494315720.0,1,2017.0,9,42,09/05/2017 10:54:00+0200,1494320040.0,1,2017.0,10,54,0,Normal
France,Paris,T3,Rapid,0.95,0.93,10.075,0.49,4.94,10.605,14,08/05/2017 13:12:00+0200,1494241920.0,0,2017.0,13,12,08/05/2017 14:08:00+0200,1494245280.0,0,2017.0,14,8,0,Normal
France,Paris,T3,Rapid,0.57,0.57,11.665,0.0,0.0,20.465,14,18/05/2017 12:09:00+0200,1495102140.0,3,2017.0,12,9,18/05/2017 12:43:00+0200,1495104180.0,3,2017.0,12,43,0,Normal
France,Paris,T3,Rapid,3.31,3.32,0.0,1.07,0.0,0.0,14,19/05/2017 12:44:00+0200,1495190640.0,4,2017.0,12,44,19/05/2017 16:03:00+0200,1495202580.0,4,2017.0,16,3,0,Normal
France,Paris,CHAdeMO,Rapid,0.46,0.47,1.62,0.0,0.0,3.522,12,19/05/2017 11:03:00+0200,1495184580.0,4,2017.0,11,3,19/05/2017 11:31:00+0200,1495186260.0,4,2017.0,11,31,0,Normal
France,Paris,CHAdeMO,Rapid,0.45,0.45,5.895,0.0,0.0,13.1,12,19/05/2017 10:36:00+0200,1495182960.0,4,2017.0,10,36,19/05/2017 11:03:00+0200,1495184580.0,4,2017.0,11,3,0,Normal
France,Paris,CHAdeMO,Rapid,0.98,0.98,8.94,0.85,7.6,9.122,12,17/05/2017 15:18:00+0200,1495027080.0,2,2017.0,15,18,17/05/2017 16:17:00+0200,1495030620.0,2,2017.0,16,17,0,Normal
France,Paris,CHAdeMO,Rapid,0.43,0.43,6.27,0.0,0.0,14.581,12,15/05/2017 11:16:00+0200,1494839760.0,0,2017.0,11,16,15/05/2017 11:42:00+0200,1494841320.0,0,2017.0,11,42,0,Normal
France,Paris,CCS,Rapid,0.26,0.25,2.115,1.09,2.31,8.135,11,17/05/2017 18:10:00+0200,1495037400.0,2,2017.0,18,10,17/05/2017 18:25:00+0200,1495038300.0,2,2017.0,18,25,0,Normal
France,Paris,CCS,Rapid,0.87,0.87,14.844,0.0,0.0,17.062,11,14/05/2017 14:33:00+0200,1494765180.0,6,2017.0,14,33,14/05/2017 15:25:00+0200,1494768300.0,6,2017.0,15,25,0,Normal
France,Paris,TE,Rapid,12.6,12.6,20.15,0.7,14.1,1.599,21,14/05/2017 20:02:00+0200,1494784920.0,6,2017.0,20,2,15/05/2017 08:38:00+0200,1494830280.0,0,2017.0,8,38,0,Normal
France,Paris,TE,Rapid,7.44,7.43,17.225,0.59,10.16,2.315,21,17/05/2017 00:33:00+0200,1494973980.0,2,2017.0,0,33,17/05/2017 07:59:00+0200,1495000740.0,2,2017.0,7,59,0,Normal
France,Paris,TE,Rapid,7.6,7.6,17.303,0.48,8.31,2.277,21,20/05/2017 02:18:00+0200,1495239480.0,5,2017.0,2,18,20/05/2017 09:54:00+0200,1495266840.0,5,2017.0,9,54,0,Normal
France,Paris,T3,Rapid,0.85,0.85,3.141,0.9,2.83,3.695,14,07/05/2017 15:24:00+0200,1494163440.0,6,2017.0,15,24,07/05/2017 16:15:00+0200,1494166500.0,6,2017.0,16,15,0,Normal
France,Paris,CHAdeMO,Rapid,0.62,0.62,6.435,0.0,0.0,10.379,32,19/05/2017 19:06:00+0200,1495213560.0,4,2017.0,19,6,19/05/2017 19:43:00+0200,1495215780.0,4,2017.0,19,43,0,Normal
France,Paris,TE,Rapid,0.19,0.18,0.0,0.0,0.0,0.0,35,14/05/2017 19:20:00+0200,1494782400.0,6,2017.0,19,20,14/05/2017 19:31:00+0200,1494783060.0,6,2017.0,19,31,0,Normal
France,Paris,CHAdeMO,Rapid,0.51,0.52,5.661,0.25,1.42,11.1,32,23/05/2017 15:02:00+0200,1495544520.0,1,2017.0,15,2,23/05/2017 15:33:00+0200,1495546380.0,1,2017.0,15,33,0,Normal
France,Paris,CHAdeMO,Rapid,0.55,0.55,6.195,0.0,0.0,11.264,32,25/05/2017 15:25:00+0200,1495718700.0,3,2017.0,15,25,25/05/2017 15:58:00+0200,1495720680.0,3,2017.0,15,58,0,Normal
France,Paris,T3,Rapid,0.41,0.4,7.137,0.54,3.85,17.407,14,03/05/2017 16:20:00+0200,1493821200.0,2,2017.0,16,20,03/05/2017 16:44:00+0200,1493822640.0,2,2017.0,16,44,0,Normal
France,Paris,T3,Rapid,1.0,1.02,3.706,0.78,2.89,3.706,14,01/05/2017 19:56:00+0200,1493661360.0,0,2017.0,19,56,01/05/2017 20:57:00+0200,1493665020.0,0,2017.0,20,57,0,Normal
France,Paris,T3,Rapid,0.94,0.95,20.05,0.64,12.83,21.33,14,01/05/2017 16:54:00+0200,1493650440.0,0,2017.0,16,54,01/05/2017 17:51:00+0200,1493653860.0,0,2017.0,17,51,0,Normal
France,Paris,T2,Rapid,0.47,0.48,9.916,0.76,7.54,21.098,33,04/05/2017 22:11:00+0200,1493928660.0,3,2017.0,22,11,04/05/2017 22:40:00+0200,1493930400.0,3,2017.0,22,40,0,Normal
France,Paris,T2,Rapid,0.16,0.17,3.118,1.26,3.93,19.487,33,03/05/2017 22:03:00+0200,1493841780.0,2,2017.0,22,3,03/05/2017 22:13:00+0200,1493842380.0,2,2017.0,22,13,0,Normal
France,Paris,T3,Rapid,0.71,0.72,2.572,0.0,0.0,3.623,34,04/05/2017 18:17:00+0200,1493914620.0,3,2017.0,18,17,04/05/2017 19:00:00+0200,1493917200.0,3,2017.0,19,0,0,Normal
France,Paris,T3,Rapid,0.49,0.5,9.618,0.33,3.17,19.629,14,24/05/2017 10:06:00+0200,1495613160.0,2,2017.0,10,6,24/05/2017 10:36:00+0200,1495614960.0,2,2017.0,10,36,0,Normal
France,Paris,CHAdeMO,Rapid,0.5,0.5,8.067,1.12,9.04,16.134,12,22/05/2017 15:34:00+0200,1495460040.0,0,2017.0,15,34,22/05/2017 16:04:00+0200,1495461840.0,0,2017.0,16,4,0,Normal
France,Paris,CHAdeMO,Rapid,0.01,0.02,0.0,0.4,0.0,0.0,32,22/05/2017 14:23:00+0200,1495455780.0,0,2017.0,14,23,22/05/2017 14:24:00+0200,1495455840.0,0,2017.0,14,24,0,Normal
France,Paris,CHAdeMO,Rapid,0.92,0.92,18.264,1.14,20.82,19.852,12,28/05/2017 15:45:00+0200,1495979100.0,6,2017.0,15,45,28/05/2017 16:40:00+0200,1495982400.0,6,2017.0,16,40,0,Normal
France,Paris,CHAdeMO,Rapid,0.74,0.73,8.226,1.21,9.95,11.116,12,30/05/2017 07:33:00+0200,1496122380.0,1,2017.0,7,33,30/05/2017 08:17:00+0200,1496125020.0,1,2017.0,8,17,0,Normal
France,Paris,TE,Rapid,2.76,2.75,6.388,0.0,0.0,2.314,21,28/05/2017 20:13:00+0200,1495995180.0,6,2017.0,20,13,28/05/2017 22:58:00+0200,1496005080.0,6,2017.0,22,58,0,Normal
France,Paris,TE,Rapid,6.13,6.13,14.546,0.0,0.0,2.373,21,30/05/2017 01:41:00+0200,1496101260.0,1,2017.0,1,41,30/05/2017 07:49:00+0200,1496123340.0,1,2017.0,7,49,0,Normal
France,Paris,TE,Rapid,2.48,2.48,6.54,0.6,3.92,2.637,21,30/05/2017 20:52:00+0200,1496170320.0,1,2017.0,20,52,30/05/2017 23:21:00+0200,1496179260.0,1,2017.0,23,21,0,Normal
France,Paris,TE,Rapid,0.02,0.03,0.0,0.0,0.0,0.0,21,30/05/2017 23:21:00+0200,1496179260.0,1,2017.0,23,21,30/05/2017 23:23:00+0200,1496179380.0,1,2017.0,23,23,0,Normal
France,Paris,CHAdeMO,Rapid,0.46,0.47,5.154,0.7,3.61,11.204,32,29/05/2017 07:48:00+0200,1496036880.0,0,2017.0,7,48,29/05/2017 08:16:00+0200,1496038560.0,0,2017.0,8,16,0,Normal
France,Paris,CHAdeMO,Rapid,0.59,0.58,6.624,0.11,0.73,11.227,32,30/05/2017 14:32:00+0200,1496147520.0,1,2017.0,14,32,30/05/2017 15:07:00+0200,1496149620.0,1,2017.0,15,7,0,Normal
France,Paris,T2,Rapid,0.66,0.65,14.074,0.0,0.0,21.324,33,30/05/2017 08:55:00+0200,1496127300.0,1,2017.0,8,55,30/05/2017 09:34:00+0200,1496129640.0,1,2017.0,9,34,0,Normal
France,Paris,T2,Rapid,0.23,0.23,4.807,1.02,4.9,20.9,33,30/05/2017 21:44:00+0200,1496173440.0,1,2017.0,21,44,30/05/2017 21:58:00+0200,1496174280.0,1,2017.0,21,58,0,Normal
France,Paris,T3,Rapid,0.07,0.07,0.154,0.0,0.0,2.2,34,30/05/2017 22:29:00+0200,1496176140.0,1,2017.0,22,29,30/05/2017 22:33:00+0200,1496176380.0,1,2017.0,22,33,0,Normal
France,Paris,CHAdeMO,Rapid,0.4,0.4,1.401,0.0,0.0,3.502,32,12/05/2017 19:15:00+0200,1494609300.0,4,2017.0,19,15,12/05/2017 19:39:00+0200,1494610740.0,4,2017.0,19,39,0,Normal
France,Paris,CHAdeMO,Rapid,0.03,0.03,0.0,0.0,0.0,0.0,32,13/05/2017 07:50:00+0200,1494654600.0,5,2017.0,7,50,13/05/2017 07:52:00+0200,1494654720.0,5,2017.0,7,52,0,Normal
France,Paris,T3,Rapid,0.63,0.63,1.499,0.24,0.36,2.379,34,08/05/2017 12:33:00+0200,1494239580.0,0,2017.0,12,33,08/05/2017 13:11:00+0200,1494241860.0,0,2017.0,13,11,0,Normal
France,Paris,TE,Rapid,11.57,11.57,26.353,0.0,0.0,2.278,21,05/05/2017 20:01:00+0200,1494007260.0,4,2017.0,20,1,06/05/2017 07:35:00+0200,1494048900.0,5,2017.0,7,35,0,Normal
France,Paris,CHAdeMO,Rapid,0.57,0.57,6.186,0.0,0.0,10.853,32,05/05/2017 14:27:00+0200,1493987220.0,4,2017.0,14,27,05/05/2017 15:01:00+0200,1493989260.0,4,2017.0,15,1,0,Normal
France,Paris,CHAdeMO,Rapid,0.67,0.67,13.131,0.0,0.0,19.599,12,24/05/2017 13:17:00+0200,1495624620.0,2,2017.0,13,17,24/05/2017 13:57:00+0200,1495627020.0,2,2017.0,13,57,0,Normal
France,Paris,CCS,Rapid,1.12,1.12,16.476,0.0,0.0,14.711,11,24/05/2017 11:16:00+0200,1495617360.0,2,2017.0,11,16,24/05/2017 12:23:00+0200,1495621380.0,2,2017.0,12,23,0,Normal
France,Paris,CCS,Rapid,0.98,0.98,18.279,0.49,8.96,18.652,11,25/05/2017 20:41:00+0200,1495737660.0,3,2017.0,20,41,25/05/2017 21:40:00+0200,1495741200.0,3,2017.0,21,40,0,Normal
France,Paris,CHAdeMO,Rapid,0.22,0.22,0.639,0.0,0.0,2.905,12,24/05/2017 16:08:00+0200,1495634880.0,2,2017.0,16,8,24/05/2017 16:21:00+0200,1495635660.0,2,2017.0,16,21,0,Normal
France,Paris,CHAdeMO,Rapid,0.02,0.02,0.0,0.0,0.0,0.0,12,25/05/2017 18:38:00+0200,1495730280.0,3,2017.0,18,38,25/05/2017 18:39:00+0200,1495730340.0,3,2017.0,18,39,0,Normal
