country,city,connectorType,durationCharge,durationSession,energy,tariff,cost,meanPower,maxPower,startDate,startTimestamp,weekDayStart,yearStart,hourStart,minuteStart,endDate,endTimestamp,weekDayEnd,yearEnd,hourEnd,minuteEnd,anomaly,class
UK,Auchterarder,Rapid,0.37,0.37,5.14,0.48,2.47,13.892,50.0,14/06/2019 15:14:00,1560518040.0,4,2019.0,15,14,14/06/2019 15:36:00,1560519360.0,4,2019.0,15,36,0,Normal
UK,Perth,Fast,0.45,0.45,7.633,0.0,0.0,16.962,22.0,14/06/2019 15:22:00,1560518520.0,4,2019.0,15,22,14/06/2019 15:49:00,1560520140.0,4,2019.0,15,49,0,Normal
UK,Dunkeld,Rapid,0.63,0.63,11.29,0.0,0.0,17.921,50.0,14/06/2019 15:35:00,1560519300.0,4,2019.0,15,35,14/06/2019 16:13:00,1560521580.0,4,2019.0,16,13,0,Normal
UK,Auchterarder,Rapid,0.32,0.32,9.54,0.0,0.0,29.812,50.0,14/06/2019 15:36:00,1560519360.0,4,2019.0,15,36,14/06/2019 15:55:00,1560520500.0,4,2019.0,15,55,0,Normal
UK,Kinross,Rapid,0.4,0.4,6.03,0.0,0.0,15.075,50.0,14/06/2019 15:41:00,1560519660.0,4,2019.0,15,41,14/06/2019 16:05:00,1560521100.0,4,2019.0,16,5,0,Normal
UK,Perth,Fast,1.0,1.0,13.57,0.21,2.85,13.57,22.0,14/06/2019 15:56:00,1560520560.0,4,2019.0,15,56,14/06/2019 16:56:00,1560524160.0,4,2019.0,16,56,0,Normal
UK,Perth,Rapid,0.6,0.6,12.98,0.0,0.0,21.633,50.0,14/06/2019 16:03:00,1560520980.0,4,2019.0,16,3,14/06/2019 16:39:00,1560523140.0,4,2019.0,16,39,0,Normal
UK,Kinross,Rapid,0.13,0.13,0.95,0.3,0.28,7.308,50.0,14/06/2019 16:05:00,1560521100.0,4,2019.0,16,5,14/06/2019 16:13:00,1560521580.0,4,2019.0,16,13,0,Normal
UK,Kinross,Fast,0.05,0.05,0.16,1.18,0.19,3.2,22.0,14/06/2019 16:15:00,1560521700.0,4,2019.0,16,15,14/06/2019 16:18:00,1560521880.0,4,2019.0,16,18,0,Normal
UK,Dunkeld,Rapid,0.65,0.65,31.57,0.0,0.0,48.569,50.0,14/06/2019 16:21:00,1560522060.0,4,2019.0,16,21,14/06/2019 17:00:00,1560524400.0,4,2019.0,17,0,0,Normal
UK,Perth,Rapid,0.22,0.22,7.51,0.0,0.0,34.136,50.0,14/06/2019 16:24:00,1560522240.0,4,2019.0,16,24,14/06/2019 16:37:00,1560523020.0,4,2019.0,16,37,0,Normal
UK,Auchterarder,Rapid,0.3,0.3,13.39,0.24,3.21,44.633,50.0,14/06/2019 17:02:00,1560524520.0,4,2019.0,17,2,14/06/2019 17:20:00,1560525600.0,4,2019.0,17,20,0,Normal
UK,Perth,Fast,0.47,0.47,10.022,0.64,6.41,21.323,22.0,14/06/2019 17:06:00,1560524760.0,4,2019.0,17,6,14/06/2019 17:34:00,1560526440.0,4,2019.0,17,34,0,Normal
UK,Crieff,Rapid,0.32,0.32,13.94,0.14,1.95,43.562,50.0,14/06/2019 17:09:00,1560524940.0,4,2019.0,17,9,14/06/2019 17:28:00,1560526080.0,4,2019.0,17,28,0,Normal
UK,Perth,Rapid,0.5,0.5,19.49,1.03,20.07,38.98,50.0,14/06/2019 17:14:00,1560525240.0,4,2019.0,17,14,14/06/2019 17:44:00,1560527040.0,4,2019.0,17,44,0,Normal
UK,Pitlochry,Rapid,0.83,0.83,29.27,0.0,0.0,35.265,50.0,14/06/2019 17:22:00,1560525720.0,4,2019.0,17,22,14/06/2019 18:12:00,1560528720.0,4,2019.0,18,12,0,Normal
UK,Kinross,Rapid,0.25,0.25,10.92,0.21,2.29,43.68,50.0,14/06/2019 17:22:00,1560525720.0,4,2019.0,17,22,14/06/2019 17:37:00,1560526620.0,4,2019.0,17,37,0,Normal
UK,Kinross,Rapid,0.47,0.47,17.93,1.17,20.98,38.149,50.0,14/06/2019 17:26:00,1560525960.0,4,2019.0,17,26,14/06/2019 17:54:00,1560527640.0,4,2019.0,17,54,0,Normal
UK,Kinross,Rapid,0.6,0.6,12.54,0.58,7.27,20.9,50.0,14/06/2019 17:43:00,1560526980.0,4,2019.0,17,43,14/06/2019 18:19:00,1560529140.0,4,2019.0,18,19,0,Normal
UK,Perth,Rapid,0.58,0.58,24.27,0.45,10.92,41.845,50.0,14/06/2019 17:54:00,1560527640.0,4,2019.0,17,54,14/06/2019 18:29:00,1560529740.0,4,2019.0,18,29,0,Normal
UK,Blairgowrie,Rapid,3.98,3.98,47.246,0.12,5.67,11.871,50.0,14/06/2019 17:56:00,1560527760.0,4,2019.0,17,56,14/06/2019 21:55:00,1560542100.0,4,2019.0,21,55,0,Normal
UK,Perth,Fast,0.57,0.57,2.867,0.44,1.26,5.03,22.0,14/06/2019 17:57:00,1560527820.0,4,2019.0,17,57,14/06/2019 18:31:00,1560529860.0,4,2019.0,18,31,0,Normal
UK,Kinross,Rapid,0.45,0.45,18.83,1.06,19.96,41.844,50.0,14/06/2019 17:58:00,1560527880.0,4,2019.0,17,58,14/06/2019 18:25:00,1560529500.0,4,2019.0,18,25,0,Normal
UK,Dunkeld,Rapid,0.32,0.32,1.4,0.0,0.0,4.375,50.0,14/06/2019 18:06:00,1560528360.0,4,2019.0,18,6,14/06/2019 18:25:00,1560529500.0,4,2019.0,18,25,0,Normal
UK,Perth,Rapid,0.48,0.48,10.08,0.13,1.31,21.0,50.0,14/06/2019 18:06:00,1560528360.0,4,2019.0,18,6,14/06/2019 18:35:00,1560530100.0,4,2019.0,18,35,0,Normal
UK,Perth,Fast,1.72,1.72,16.64,0.85,14.14,9.674,22.0,14/06/2019 18:16:00,1560528960.0,4,2019.0,18,16,14/06/2019 19:59:00,1560535140.0,4,2019.0,19,59,0,Normal
UK,Perth,Rapid,0.23,0.23,10.44,0.0,0.0,45.391,50.0,14/06/2019 18:20:00,1560529200.0,4,2019.0,18,20,14/06/2019 18:34:00,1560530040.0,4,2019.0,18,34,0,Normal
UK,Perth,Fast,0.02,0.02,0.0,0.78,0.0,0.0,22.0,14/06/2019 18:20:00,1560529200.0,4,2019.0,18,20,14/06/2019 18:21:00,1560529260.0,4,2019.0,18,21,0,Normal
UK,Perth,Fast,0.02,0.02,0.0,0.45,0.0,0.0,22.0,14/06/2019 18:22:00,1560529320.0,4,2019.0,18,22,14/06/2019 18:23:00,1560529380.0,4,2019.0,18,23,0,Normal
UK,Perth,Fast,0.08,0.08,0.33,1.28,0.42,4.125,22.0,14/06/2019 18:25:00,1560529500.0,4,2019.0,18,25,14/06/2019 18:30:00,1560529800.0,4,2019.0,18,30,0,Normal
UK,Pitlochry,Rapid,0.93,0.93,24.61,0.0,0.0,26.462,50.0,14/06/2019 18:28:00,1560529680.0,4,2019.0,18,28,14/06/2019 19:24:00,1560533040.0,4,2019.0,19,24,0,Normal
UK,Perth,Rapid,0.6,0.6,11.15,0.0,0.0,18.583,50.0,14/06/2019 18:32:00,1560529920.0,4,2019.0,18,32,14/06/2019 19:08:00,1560532080.0,4,2019.0,19,8,0,Normal
UK,Auchterarder,Rapid,0.27,0.27,6.12,0.0,0.0,22.667,50.0,14/06/2019 18:42:00,1560530520.0,4,2019.0,18,42,14/06/2019 18:58:00,1560531480.0,4,2019.0,18,58,0,Normal
UK,Kinross,Rapid,0.15,0.15,4.38,0.0,0.0,29.2,50.0,14/06/2019 19:01:00,1560531660.0,4,2019.0,19,1,14/06/2019 19:10:00,1560532200.0,4,2019.0,19,10,0,Normal
UK,Aberfeldy,Rapid,0.6,0.6,11.428,0.0,0.0,19.047,50.0,14/06/2019 20:03:00,1560535380.0,4,2019.0,20,3,14/06/2019 20:39:00,1560537540.0,4,2019.0,20,39,0,Normal
UK,Auchterarder,Rapid,0.37,0.37,5.21,1.11,5.78,14.081,50.0,14/06/2019 20:34:00,1560537240.0,4,2019.0,20,34,14/06/2019 20:56:00,1560538560.0,4,2019.0,20,56,0,Normal
UK,Perth,Rapid,0.25,0.25,6.65,0.0,0.0,26.6,50.0,14/06/2019 21:04:00,1560539040.0,4,2019.0,21,4,14/06/2019 21:19:00,1560539940.0,4,2019.0,21,19,0,Normal
UK,Perth,Rapid,0.43,0.43,14.94,0.0,0.0,34.744,50.0,14/06/2019 21:37:00,1560541020.0,4,2019.0,21,37,14/06/2019 22:03:00,1560542580.0,4,2019.0,22,3,0,Normal
UK,Kinross,Rapid,1.23,1.23,26.2,0.0,0.0,21.301,50.0,14/06/2019 21:45:00,1560541500.0,4,2019.0,21,45,14/06/2019 22:59:00,1560545940.0,4,2019.0,22,59,0,Normal
UK,Perth,Rapid,0.35,0.35,13.44,0.0,0.0,38.4,50.0,15/06/2019 00:57:00,1560553020.0,5,2019.0,0,57,15/06/2019 01:18:00,1560554280.0,5,2019.0,1,18,0,Normal
UK,Perth,Rapid,0.25,0.25,10.72,0.0,0.0,42.88,50.0,15/06/2019 06:48:00,1560574080.0,5,2019.0,6,48,15/06/2019 07:03:00,1560574980.0,5,2019.0,7,3,0,Normal
UK,Dunkeld,Rapid,0.08,0.08,3.29,0.0,0.0,41.125,50.0,15/06/2019 07:56:00,1560578160.0,5,2019.0,7,56,15/06/2019 08:01:00,1560578460.0,5,2019.0,8,1,0,Normal
UK,Perth,Fast,0.6,0.6,2.045,0.17,0.35,3.408,22.0,15/06/2019 08:26:00,1560579960.0,5,2019.0,8,26,15/06/2019 09:02:00,1560582120.0,5,2019.0,9,2,0,Normal
UK,Perth,Fast,0.32,0.32,2.768,0.13,0.36,8.65,22.0,15/06/2019 09:09:00,1560582540.0,5,2019.0,9,9,15/06/2019 09:28:00,1560583680.0,5,2019.0,9,28,0,Normal
UK,Perth,Rapid,1.0,1.0,9.51,0.47,4.47,9.51,50.0,15/06/2019 09:22:00,1560583320.0,5,2019.0,9,22,15/06/2019 10:22:00,1560586920.0,5,2019.0,10,22,0,Normal
UK,Kinross,Fast,3.77,3.77,8.38,0.0,0.0,2.223,22.0,15/06/2019 09:28:00,1560583680.0,5,2019.0,9,28,15/06/2019 13:14:00,1560597240.0,5,2019.0,13,14,0,Normal
UK,Perth,Fast,0.5,0.5,1.974,0.0,0.0,3.948,22.0,15/06/2019 09:31:00,1560583860.0,5,2019.0,9,31,15/06/2019 10:01:00,1560585660.0,5,2019.0,10,1,0,Normal
UK,Auchterarder,Rapid,0.6,0.6,1.328,1.12,1.49,2.213,50.0,15/06/2019 09:35:00,1560584100.0,5,2019.0,9,35,15/06/2019 10:11:00,1560586260.0,5,2019.0,10,11,0,Normal
UK,Perth,Rapid,0.25,0.25,7.83,1.04,8.14,31.32,50.0,15/06/2019 09:35:00,1560584100.0,5,2019.0,9,35,15/06/2019 09:50:00,1560585000.0,5,2019.0,9,50,0,Normal
UK,Auchterarder,Rapid,0.35,0.35,8.64,0.0,0.0,24.686,50.0,15/06/2019 09:36:00,1560584160.0,5,2019.0,9,36,15/06/2019 09:57:00,1560585420.0,5,2019.0,9,57,0,Normal
UK,Perth,Fast,1.45,1.45,17.02,0.23,3.91,11.738,22.0,15/06/2019 09:43:00,1560584580.0,5,2019.0,9,43,15/06/2019 11:10:00,1560589800.0,5,2019.0,11,10,0,Normal
UK,Kinross,Rapid,0.3,0.3,6.38,0.67,4.27,21.267,50.0,15/06/2019 09:47:00,1560584820.0,5,2019.0,9,47,15/06/2019 10:05:00,1560585900.0,5,2019.0,10,5,0,Normal
UK,Perth,Fast,0.77,0.77,8.16,0.96,7.83,10.597,22.0,15/06/2019 09:51:00,1560585060.0,5,2019.0,9,51,15/06/2019 10:37:00,1560587820.0,5,2019.0,10,37,0,Normal
UK,Perth,Fast,3.08,3.08,0.0,0.5,0.0,0.0,22.0,15/06/2019 09:52:00,1560585120.0,5,2019.0,9,52,15/06/2019 12:57:00,1560596220.0,5,2019.0,12,57,0,Normal
UK,Perth,Fast,2.18,2.18,5.938,0.93,5.52,2.724,22.0,15/06/2019 09:52:00,1560585120.0,5,2019.0,9,52,15/06/2019 12:03:00,1560592980.0,5,2019.0,12,3,0,Normal
UK,Perth,Fast,7.12,7.12,28.75,1.0,28.75,4.038,22.0,15/06/2019 09:54:00,1560585240.0,5,2019.0,9,54,15/06/2019 17:01:00,1560610860.0,5,2019.0,17,1,0,Normal
UK,Perth,Rapid,0.23,0.23,5.87,0.0,0.0,25.522,50.0,15/06/2019 10:05:00,1560585900.0,5,2019.0,10,5,15/06/2019 10:19:00,1560586740.0,5,2019.0,10,19,0,Normal
UK,Perth,Rapid,0.38,0.38,13.32,0.29,3.86,35.053,50.0,15/06/2019 10:07:00,1560586020.0,5,2019.0,10,7,15/06/2019 10:30:00,1560587400.0,5,2019.0,10,30,0,Normal
UK,Kinross,Rapid,6.55,6.55,20.092,0.0,0.0,3.067,50.0,15/06/2019 10:10:00,1560586200.0,5,2019.0,10,10,15/06/2019 16:43:00,1560609780.0,5,2019.0,16,43,0,Normal
UK,Perth,Fast,7.08,7.08,8.14,0.0,0.0,1.15,22.0,15/06/2019 10:10:00,1560586200.0,5,2019.0,10,10,15/06/2019 17:15:00,1560611700.0,5,2019.0,17,15,0,Normal
UK,Pitlochry,Rapid,0.35,0.35,5.17,0.0,0.0,14.771,50.0,15/06/2019 10:12:00,1560586320.0,5,2019.0,10,12,15/06/2019 10:33:00,1560587580.0,5,2019.0,10,33,0,Normal
UK,Perth,Fast,3.7,3.7,10.18,0.19,1.93,2.751,22.0,15/06/2019 10:12:00,1560586320.0,5,2019.0,10,12,15/06/2019 13:54:00,1560599640.0,5,2019.0,13,54,0,Normal
UK,Auchterarder,Rapid,0.6,0.6,8.61,0.66,5.68,14.35,50.0,15/06/2019 10:25:00,1560587100.0,5,2019.0,10,25,15/06/2019 11:01:00,1560589260.0,5,2019.0,11,1,0,Normal
UK,Perth,Fast,3.33,3.33,12.078,0.0,0.0,3.627,7.0,15/06/2019 10:27:00,1560587220.0,5,2019.0,10,27,15/06/2019 13:47:00,1560599220.0,5,2019.0,13,47,0,Normal
UK,Perth,Fast,0.78,0.78,10.844,0.0,0.0,13.903,22.0,15/06/2019 10:35:00,1560587700.0,5,2019.0,10,35,15/06/2019 11:22:00,1560590520.0,5,2019.0,11,22,0,Normal
UK,Perth,Fast,0.93,0.93,3.253,0.0,0.0,3.498,22.0,15/06/2019 10:45:00,1560588300.0,5,2019.0,10,45,15/06/2019 11:41:00,1560591660.0,5,2019.0,11,41,0,Normal
UK,Perth,Rapid,0.1,0.1,3.3,0.0,0.0,33.0,50.0,15/06/2019 10:53:00,1560588780.0,5,2019.0,10,53,15/06/2019 10:59:00,1560589140.0,5,2019.0,10,59,0,Normal
UK,Perth,Rapid,0.38,0.38,5.49,0.0,0.0,14.447,50.0,15/06/2019 11:06:00,1560589560.0,5,2019.0,11,6,15/06/2019 11:29:00,1560590940.0,5,2019.0,11,29,0,Normal
UK,Perth,Rapid,0.72,0.72,14.84,0.0,0.0,20.611,50.0,15/06/2019 11:06:00,1560589560.0,5,2019.0,11,6,15/06/2019 11:49:00,1560592140.0,5,2019.0,11,49,0,Normal
UK,Pitlochry,Rapid,0.28,0.28,8.42,0.0,0.0,30.071,50.0,15/06/2019 11:08:00,1560589680.0,5,2019.0,11,8,15/06/2019 11:25:00,1560590700.0,5,2019.0,11,25,0,Normal
UK,Perth,Fast,3.35,3.35,6.99,0.93,6.5,2.087,22.0,15/06/2019 11:08:00,1560589680.0,5,2019.0,11,8,15/06/2019 14:29:00,1560601740.0,5,2019.0,14,29,0,Normal
UK,Perth,Rapid,0.35,0.35,10.53,0.14,1.47,30.086,50.0,15/06/2019 11:17:00,1560590220.0,5,2019.0,11,17,15/06/2019 11:38:00,1560591480.0,5,2019.0,11,38,0,Normal
UK,Dunkeld,Rapid,0.5,0.5,12.63,0.89,11.24,25.26,50.0,15/06/2019 11:29:00,1560590940.0,5,2019.0,11,29,15/06/2019 11:59:00,1560592740.0,5,2019.0,11,59,0,Normal
UK,Pitlochry,Rapid,0.9,0.9,29.27,0.33,9.66,32.522,50.0,15/06/2019 11:41:00,1560591660.0,5,2019.0,11,41,15/06/2019 12:35:00,1560594900.0,5,2019.0,12,35,0,Normal
UK,Kinross,Rapid,0.37,0.37,7.57,0.36,2.73,20.459,50.0,15/06/2019 11:45:00,1560591900.0,5,2019.0,11,45,15/06/2019 12:07:00,1560593220.0,5,2019.0,12,7,0,Normal
UK,Auchterarder,Rapid,0.4,0.4,6.6,0.0,0.0,16.5,50.0,15/06/2019 11:46:00,1560591960.0,5,2019.0,11,46,15/06/2019 12:10:00,1560593400.0,5,2019.0,12,10,0,Normal
UK,Perth,Rapid,0.17,0.17,5.83,0.0,0.0,34.294,50.0,15/06/2019 11:49:00,1560592140.0,5,2019.0,11,49,15/06/2019 11:59:00,1560592740.0,5,2019.0,11,59,0,Normal
UK,Perth,Rapid,0.27,0.27,4.43,0.0,0.0,16.407,50.0,15/06/2019 11:51:00,1560592260.0,5,2019.0,11,51,15/06/2019 12:07:00,1560593220.0,5,2019.0,12,7,0,Normal
UK,Pitlochry,Rapid,5.47,5.47,6.197,0.0,0.0,1.133,50.0,15/06/2019 12:04:00,1560593040.0,5,2019.0,12,4,15/06/2019 17:32:00,1560612720.0,5,2019.0,17,32,0,Normal
UK,Kinross,Rapid,0.45,0.45,14.13,0.0,0.0,31.4,50.0,15/06/2019 12:07:00,1560593220.0,5,2019.0,12,7,15/06/2019 12:34:00,1560594840.0,5,2019.0,12,34,0,Normal
UK,Kinross,Rapid,1.23,1.23,56.02,0.0,0.0,45.545,50.0,15/06/2019 12:10:00,1560593400.0,5,2019.0,12,10,15/06/2019 13:24:00,1560597840.0,5,2019.0,13,24,0,Normal
UK,Auchterarder,Rapid,0.67,0.67,10.94,0.0,0.0,16.328,50.0,15/06/2019 12:16:00,1560593760.0,5,2019.0,12,16,15/06/2019 12:56:00,1560596160.0,5,2019.0,12,56,0,Normal
UK,Perth,Rapid,0.32,0.32,2.68,0.28,0.75,8.375,50.0,15/06/2019 12:42:00,1560595320.0,5,2019.0,12,42,15/06/2019 13:01:00,1560596460.0,5,2019.0,13,1,0,Normal
UK,Kinross,Fast,1.98,1.98,4.81,0.0,0.0,2.429,22.0,15/06/2019 12:46:00,1560595560.0,5,2019.0,12,46,15/06/2019 14:45:00,1560602700.0,5,2019.0,14,45,0,Normal
UK,Aberfeldy,Rapid,2.32,2.32,37.229,0.0,0.0,16.047,50.0,15/06/2019 12:50:00,1560595800.0,5,2019.0,12,50,15/06/2019 15:09:00,1560604140.0,5,2019.0,15,9,0,Normal
UK,Perth,Rapid,0.25,0.25,3.22,0.25,0.81,12.88,50.0,15/06/2019 12:59:00,1560596340.0,5,2019.0,12,59,15/06/2019 13:14:00,1560597240.0,5,2019.0,13,14,0,Normal
UK,Aberfeldy,Rapid,0.55,0.55,9.21,0.0,0.0,16.745,50.0,15/06/2019 13:05:00,1560596700.0,5,2019.0,13,5,15/06/2019 13:38:00,1560598680.0,5,2019.0,13,38,0,Normal
UK,Perth,Rapid,0.27,0.27,4.18,0.19,0.79,15.481,50.0,15/06/2019 13:07:00,1560596820.0,5,2019.0,13,7,15/06/2019 13:23:00,1560597780.0,5,2019.0,13,23,0,Normal
UK,Perth,Fast,0.2,0.2,4.089,0.22,0.9,20.445,22.0,15/06/2019 13:13:00,1560597180.0,5,2019.0,13,13,15/06/2019 13:25:00,1560597900.0,5,2019.0,13,25,0,Normal
UK,Auchterarder,Rapid,0.9,0.9,34.02,0.0,0.0,37.8,50.0,15/06/2019 13:21:00,1560597660.0,5,2019.0,13,21,15/06/2019 14:15:00,1560600900.0,5,2019.0,14,15,0,Normal
UK,Perth,Rapid,0.35,0.35,5.98,1.15,6.88,17.086,50.0,15/06/2019 13:25:00,1560597900.0,5,2019.0,13,25,15/06/2019 13:46:00,1560599160.0,5,2019.0,13,46,0,Normal
UK,Kinross,Rapid,1.1,1.1,3.96,0.0,0.0,3.6,50.0,15/06/2019 13:31:00,1560598260.0,5,2019.0,13,31,15/06/2019 14:37:00,1560602220.0,5,2019.0,14,37,0,Normal
UK,Aberfeldy,Rapid,0.83,0.83,11.39,0.0,0.0,13.723,50.0,15/06/2019 13:55:00,1560599700.0,5,2019.0,13,55,15/06/2019 14:45:00,1560602700.0,5,2019.0,14,45,0,Normal
UK,Perth,Fast,0.4,0.4,4.79,1.2,5.75,11.975,22.0,15/06/2019 14:05:00,1560600300.0,5,2019.0,14,5,15/06/2019 14:29:00,1560601740.0,5,2019.0,14,29,0,Normal
UK,Dunkeld,Rapid,0.08,0.08,3.03,0.21,0.64,37.875,50.0,15/06/2019 14:19:00,1560601140.0,5,2019.0,14,19,15/06/2019 14:24:00,1560601440.0,5,2019.0,14,24,0,Normal
UK,Crieff,Rapid,0.7,0.7,25.0,0.37,9.25,35.714,50.0,15/06/2019 14:29:00,1560601740.0,5,2019.0,14,29,15/06/2019 15:11:00,1560604260.0,5,2019.0,15,11,0,Normal
UK,Crieff,Fast,0.62,0.62,2.211,0.0,0.0,3.566,22.0,15/06/2019 14:30:00,1560601800.0,5,2019.0,14,30,15/06/2019 15:07:00,1560604020.0,5,2019.0,15,7,0,Normal
UK,Auchterarder,Rapid,0.0,0.0,0.0,1.18,0.0,0.0,50.0,15/06/2019 14:31:00,1560601860.0,5,2019.0,14,31,15/06/2019 14:31:00,1560601860.0,5,2019.0,14,31,0,Normal
UK,Auchterarder,Rapid,1.5,1.5,11.111,0.74,8.22,7.407,50.0,15/06/2019 14:32:00,1560601920.0,5,2019.0,14,32,15/06/2019 16:02:00,1560607320.0,5,2019.0,16,2,0,Normal
UK,Perth,Rapid,0.18,0.18,4.21,0.65,2.74,23.389,50.0,15/06/2019 14:41:00,1560602460.0,5,2019.0,14,41,15/06/2019 14:52:00,1560603120.0,5,2019.0,14,52,0,Normal
UK,Perth,Fast,0.42,0.42,5.47,0.0,0.0,13.024,22.0,15/06/2019 14:42:00,1560602520.0,5,2019.0,14,42,15/06/2019 15:07:00,1560604020.0,5,2019.0,15,7,0,Normal
UK,Perth,Fast,1.0,1.0,3.718,0.46,1.71,3.718,22.0,15/06/2019 14:50:00,1560603000.0,5,2019.0,14,50,15/06/2019 15:50:00,1560606600.0,5,2019.0,15,50,0,Normal
UK,Aberfeldy,Rapid,1.0,1.0,34.16,0.52,17.76,34.16,50.0,15/06/2019 14:57:00,1560603420.0,5,2019.0,14,57,15/06/2019 15:57:00,1560607020.0,5,2019.0,15,57,0,Normal
UK,Perth,Rapid,0.57,0.57,20.12,0.0,0.0,35.298,50.0,15/06/2019 15:18:00,1560604680.0,5,2019.0,15,18,15/06/2019 15:52:00,1560606720.0,5,2019.0,15,52,0,Normal
UK,Pitlochry,Rapid,0.4,0.4,4.8,0.52,2.5,12.0,50.0,15/06/2019 15:32:00,1560605520.0,5,2019.0,15,32,15/06/2019 15:56:00,1560606960.0,5,2019.0,15,56,0,Normal
UK,Kinross,Rapid,0.92,0.92,23.42,0.0,0.0,25.457,50.0,15/06/2019 15:42:00,1560606120.0,5,2019.0,15,42,15/06/2019 16:37:00,1560609420.0,5,2019.0,16,37,0,Normal
UK,Blairgowrie,Rapid,0.37,0.37,8.267,0.0,0.0,22.343,50.0,15/06/2019 16:05:00,1560607500.0,5,2019.0,16,5,15/06/2019 16:27:00,1560608820.0,5,2019.0,16,27,0,Normal
UK,Perth,Rapid,0.2,0.2,8.2,0.15,1.23,41.0,50.0,15/06/2019 16:22:00,1560608520.0,5,2019.0,16,22,15/06/2019 16:34:00,1560609240.0,5,2019.0,16,34,0,Normal
UK,Pitlochry,Rapid,0.52,0.52,16.55,0.0,0.0,31.827,50.0,15/06/2019 16:37:00,1560609420.0,5,2019.0,16,37,15/06/2019 17:08:00,1560611280.0,5,2019.0,17,8,0,Normal
UK,Perth,Fast,0.35,0.35,2.07,1.07,2.21,5.914,22.0,15/06/2019 16:40:00,1560609600.0,5,2019.0,16,40,15/06/2019 17:01:00,1560610860.0,5,2019.0,17,1,0,Normal
UK,Perth,Rapid,0.55,0.55,12.51,1.03,12.89,22.745,50.0,15/06/2019 16:50:00,1560610200.0,5,2019.0,16,50,15/06/2019 17:23:00,1560612180.0,5,2019.0,17,23,0,Normal
UK,Perth,Rapid,0.15,0.15,6.85,1.01,6.92,45.667,50.0,15/06/2019 16:59:00,1560610740.0,5,2019.0,16,59,15/06/2019 17:08:00,1560611280.0,5,2019.0,17,8,0,Normal
UK,Kinross,Rapid,0.22,0.22,8.92,0.0,0.0,40.545,50.0,15/06/2019 17:13:00,1560611580.0,5,2019.0,17,13,15/06/2019 17:26:00,1560612360.0,5,2019.0,17,26,0,Normal
UK,Perth,Rapid,0.42,0.42,6.21,0.0,0.0,14.786,50.0,15/06/2019 17:24:00,1560612240.0,5,2019.0,17,24,15/06/2019 17:49:00,1560613740.0,5,2019.0,17,49,0,Normal
UK,Perth,Rapid,0.43,0.43,5.97,0.0,0.0,13.884,50.0,15/06/2019 17:26:00,1560612360.0,5,2019.0,17,26,15/06/2019 17:52:00,1560613920.0,5,2019.0,17,52,0,Normal
UK,Perth,Rapid,0.18,0.18,7.9,0.2,1.58,43.889,50.0,15/06/2019 17:31:00,1560612660.0,5,2019.0,17,31,15/06/2019 17:42:00,1560613320.0,5,2019.0,17,42,0,Normal
UK,Perth,Fast,1.62,1.62,2.6,0.0,0.0,1.605,22.0,15/06/2019 17:53:00,1560613980.0,5,2019.0,17,53,15/06/2019 19:30:00,1560619800.0,5,2019.0,19,30,0,Normal
UK,Kinross,Rapid,0.82,0.82,25.4,1.21,30.73,30.976,50.0,15/06/2019 18:05:00,1560614700.0,5,2019.0,18,5,15/06/2019 18:54:00,1560617640.0,5,2019.0,18,54,0,Normal
UK,Dunkeld,Rapid,0.35,0.35,4.89,1.02,4.99,13.971,50.0,15/06/2019 18:41:00,1560616860.0,5,2019.0,18,41,15/06/2019 19:02:00,1560618120.0,5,2019.0,19,2,0,Normal
UK,Perth,Rapid,1.0,1.0,8.14,0.0,0.0,8.14,50.0,15/06/2019 18:41:00,1560616860.0,5,2019.0,18,41,15/06/2019 19:41:00,1560620460.0,5,2019.0,19,41,0,Normal
UK,Perth,Rapid,0.55,0.55,12.4,0.0,0.0,22.545,50.0,15/06/2019 18:48:00,1560617280.0,5,2019.0,18,48,15/06/2019 19:21:00,1560619260.0,5,2019.0,19,21,0,Normal
UK,Perth,Rapid,0.28,0.28,7.24,0.33,2.39,25.857,50.0,15/06/2019 19:06:00,1560618360.0,5,2019.0,19,6,15/06/2019 19:23:00,1560619380.0,5,2019.0,19,23,0,Normal
UK,Kinross,Rapid,0.57,0.57,2.122,0.0,0.0,3.723,50.0,15/06/2019 19:36:00,1560620160.0,5,2019.0,19,36,15/06/2019 20:10:00,1560622200.0,5,2019.0,20,10,0,Normal
UK,Auchterarder,Rapid,0.42,0.42,7.03,1.21,8.51,16.738,50.0,15/06/2019 19:37:00,1560620220.0,5,2019.0,19,37,15/06/2019 20:02:00,1560621720.0,5,2019.0,20,2,0,Normal
UK,Crieff,Rapid,0.4,0.4,5.12,0.92,4.71,12.8,50.0,15/06/2019 19:47:00,1560620820.0,5,2019.0,19,47,15/06/2019 20:11:00,1560622260.0,5,2019.0,20,11,0,Normal
UK,Pitlochry,Rapid,0.8,0.8,25.47,0.7,17.83,31.837,50.0,15/06/2019 20:03:00,1560621780.0,5,2019.0,20,3,15/06/2019 20:51:00,1560624660.0,5,2019.0,20,51,0,Normal
UK,Perth,Rapid,0.17,0.17,4.1,0.0,0.0,24.118,50.0,15/06/2019 20:57:00,1560625020.0,5,2019.0,20,57,15/06/2019 21:07:00,1560625620.0,5,2019.0,21,7,0,Normal
